<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,1,20200515,110500,186.0200000,186.3000000,186.0000000,186.2800000,104730
GAZP,1,20200515,110600,186.2800000,186.4300000,186.1600000,186.4300000,616010
GAZP,1,20200515,110700,186.4300000,186.4800000,186.3000000,186.3700000,109880
GAZP,1,20200515,110800,186.3700000,186.5100000,186.3200000,186.3300000,783310
GAZP,1,20200515,110900,186.3700000,186.5900000,186.3200000,186.4200000,664020
GAZP,1,20200515,111000,186.3800000,186.6100000,186.3500000,186.5300000,247820
GAZP,1,20200515,111100,186.5600000,186.6600000,186.4600000,186.4900000,188370
GAZP,1,20200515,111200,186.4900000,186.5400000,186.3500000,186.3700000,70800
GAZP,1,20200515,111300,186.3600000,186.6000000,186.3600000,186.5600000,54520
GAZP,1,20200515,111400,186.5200000,186.6500000,186.4700000,186.6000000,100380
GAZP,1,20200515,111500,186.6000000,186.6800000,186.4700000,186.6700000,190950
GAZP,1,20200515,111600,186.6800000,186.9000000,186.6700000,186.7500000,344520
GAZP,1,20200515,111700,186.7300000,186.7800000,186.6400000,186.7100000,46950
GAZP,1,20200515,111800,186.6600000,186.8000000,186.6600000,186.7900000,30550
GAZP,1,20200515,111900,186.8000000,186.8400000,186.6700000,186.6700000,40710
GAZP,1,20200515,112000,186.7400000,186.9400000,186.6800000,186.9000000,287320
GAZP,1,20200515,112100,186.8900000,186.9400000,186.8100000,186.8800000,99490
GAZP,1,20200515,112200,186.8800000,186.9000000,186.8300000,186.9000000,42110
GAZP,1,20200515,112300,186.8800000,186.9200000,186.7700000,186.9000000,123700
GAZP,1,20200515,112400,186.8900000,186.8900000,186.7400000,186.7900000,67090
GAZP,1,20200515,112500,186.7600000,186.8700000,186.7600000,186.8200000,27920
GAZP,1,20200515,112600,186.8300000,186.8500000,186.7400000,186.7400000,22280
GAZP,1,20200515,112700,186.7500000,186.9000000,186.7500000,186.8700000,92680
GAZP,1,20200515,112800,186.8400000,186.8900000,186.7800000,186.8500000,38280
GAZP,1,20200515,112900,186.8400000,186.8400000,186.7600000,186.8000000,39280
GAZP,1,20200515,113000,186.8000000,186.8800000,186.7800000,186.8100000,69940
GAZP,1,20200515,113100,186.8100000,186.9400000,186.7600000,186.9300000,203110
GAZP,1,20200515,113200,186.9300000,186.9400000,186.8300000,186.9200000,84020
GAZP,1,20200515,113300,186.9100000,186.9400000,186.8400000,186.9300000,43790
GAZP,1,20200515,113400,186.9300000,186.9400000,186.8200000,186.9000000,59280
GAZP,1,20200515,113500,186.8500000,186.9000000,186.7800000,186.8900000,60650
GAZP,1,20200515,113600,186.9000000,186.9000000,186.7200000,186.8000000,118840
GAZP,1,20200515,113700,186.8000000,186.8200000,186.7000000,186.7200000,56840
GAZP,1,20200515,113800,186.7200000,186.7400000,186.6300000,186.6500000,96610
GAZP,1,20200515,113900,186.6500000,186.6800000,186.6100000,186.6400000,16200
GAZP,1,20200515,114000,186.6400000,186.6700000,186.4100000,186.4600000,213260
GAZP,1,20200515,114100,186.4600000,186.5600000,186.3800000,186.5200000,56900
GAZP,1,20200515,114200,186.5000000,186.6700000,186.4500000,186.6000000,77480
GAZP,1,20200515,114300,186.5900000,186.6600000,186.4900000,186.5000000,96310
GAZP,1,20200515,114400,186.5100000,186.5500000,186.4700000,186.5200000,21480
GAZP,1,20200515,114500,186.5200000,186.5800000,186.2100000,186.2600000,119490
GAZP,1,20200515,114600,186.2700000,186.3600000,186.1900000,186.2700000,51030
GAZP,1,20200515,114700,186.2800000,186.4000000,186.1800000,186.3300000,88210
GAZP,1,20200515,114800,186.3300000,186.5500000,186.3200000,186.4900000,102640
GAZP,1,20200515,114900,186.5000000,186.6400000,186.4600000,186.6100000,113560
GAZP,1,20200515,115000,186.5800000,186.6100000,186.4500000,186.5000000,42110
GAZP,1,20200515,115100,186.5000000,186.5600000,186.4000000,186.5400000,126050
GAZP,1,20200515,115200,186.5100000,186.6200000,186.5100000,186.6200000,22820
GAZP,1,20200515,115300,186.6200000,186.6500000,186.4700000,186.5600000,152780
GAZP,1,20200515,115400,186.5600000,186.6600000,186.5600000,186.6600000,27840
GAZP,1,20200515,115500,186.6000000,186.7400000,186.5500000,186.5600000,130770
GAZP,1,20200515,115600,186.5900000,186.6800000,186.5500000,186.6200000,51300
GAZP,1,20200515,115700,186.6200000,186.6200000,186.5000000,186.5500000,41240
GAZP,1,20200515,115800,186.6000000,186.7000000,186.5600000,186.6900000,35780
GAZP,1,20200515,115900,186.7000000,186.7700000,186.6900000,186.7200000,39290
GAZP,1,20200515,120000,186.7100000,186.8400000,186.7000000,186.8000000,89560
GAZP,1,20200515,120100,186.8200000,186.9000000,186.8000000,186.8600000,63380
GAZP,1,20200515,120200,186.8400000,186.8700000,186.6300000,186.7800000,78500
GAZP,1,20200515,120300,186.7300000,186.7500000,186.6100000,186.7200000,38490
GAZP,1,20200515,120400,186.7000000,186.8000000,186.6700000,186.7700000,43940
GAZP,1,20200515,120500,186.7700000,186.7900000,186.6600000,186.6700000,38190
GAZP,1,20200515,120600,186.6700000,186.8200000,186.6700000,186.8200000,75760
GAZP,1,20200515,120700,186.8200000,186.8900000,186.7600000,186.8200000,64120
GAZP,1,20200515,120800,186.8000000,186.8400000,186.7200000,186.7600000,13500
GAZP,1,20200515,120900,186.8000000,186.8300000,186.7900000,186.7900000,9290
GAZP,1,20200515,121000,186.8000000,186.8500000,186.8000000,186.8500000,35770
GAZP,1,20200515,121100,186.8400000,186.9400000,186.8400000,186.8500000,415320
GAZP,1,20200515,121200,186.8500000,186.9000000,186.8100000,186.8600000,74740
GAZP,1,20200515,121300,186.8500000,186.9800000,186.6800000,186.8100000,1246640
GAZP,1,20200515,121400,186.7500000,186.8000000,186.6400000,186.6700000,47390
GAZP,1,20200515,121500,186.6700000,186.7300000,186.5700000,186.6500000,30460
GAZP,1,20200515,121600,186.5800000,186.6000000,186.5300000,186.5900000,68470
GAZP,1,20200515,121700,186.5700000,186.5700000,186.3700000,186.4300000,57840
GAZP,1,20200515,121800,186.4000000,186.4700000,186.3700000,186.4300000,60810
GAZP,1,20200515,121900,186.4300000,186.4300000,186.4000000,186.4100000,2370
GAZP,1,20200515,122000,186.4100000,186.4900000,186.4100000,186.4900000,100940
GAZP,1,20200515,122100,186.4800000,186.5800000,186.4200000,186.4700000,45440
GAZP,1,20200515,122200,186.4700000,186.5200000,186.3500000,186.3900000,106760
GAZP,1,20200515,122300,186.3900000,186.3900000,186.2900000,186.3300000,37880
GAZP,1,20200515,122400,186.3200000,186.3300000,186.2900000,186.2900000,24470
GAZP,1,20200515,122500,186.3200000,186.4400000,186.2800000,186.4200000,21230
GAZP,1,20200515,122600,186.4000000,186.4800000,186.3900000,186.4700000,36450
GAZP,1,20200515,122700,186.4700000,186.4800000,186.3200000,186.3800000,31780
GAZP,1,20200515,122800,186.3500000,186.3700000,186.2500000,186.3700000,57890
GAZP,1,20200515,122900,186.3800000,186.4000000,186.2500000,186.3600000,35730
GAZP,1,20200515,123000,186.3600000,186.4300000,186.3100000,186.3100000,27650
GAZP,1,20200515,123100,186.3700000,186.4600000,186.3700000,186.4200000,13130
GAZP,1,20200515,123200,186.4100000,186.4800000,186.3700000,186.4700000,15770
GAZP,1,20200515,123300,186.4700000,186.4800000,186.4600000,186.4800000,116890
GAZP,1,20200515,123400,186.4800000,186.5500000,186.4500000,186.5500000,67950
GAZP,1,20200515,123500,186.5300000,186.5500000,186.4400000,186.5000000,19810
GAZP,1,20200515,123600,186.5200000,186.5500000,186.5200000,186.5300000,10540
GAZP,1,20200515,123700,186.5300000,186.5400000,186.3900000,186.3900000,70410
GAZP,1,20200515,123800,186.3900000,186.5000000,186.3900000,186.4000000,67810
GAZP,1,20200515,123900,186.3900000,186.3900000,186.1800000,186.2100000,113610
GAZP,1,20200515,124000,186.2300000,186.2500000,186.1600000,186.1900000,46830
GAZP,1,20200515,124100,186.1700000,186.2000000,186.1600000,186.2000000,5750
GAZP,1,20200515,124200,186.2300000,186.2800000,186.2100000,186.2700000,9340
GAZP,1,20200515,124300,186.2500000,186.3300000,186.2300000,186.2700000,35670
GAZP,1,20200515,124400,186.2700000,186.2700000,186.1900000,186.2500000,26060
GAZP,1,20200515,124500,186.2100000,186.2100000,185.8100000,185.9900000,315300
GAZP,1,20200515,124600,185.9700000,186.0600000,185.9200000,186.0600000,66740
GAZP,1,20200515,124700,186.0400000,186.0600000,185.9800000,186.0000000,30170
GAZP,1,20200515,124800,185.9900000,186.1000000,185.9800000,186.0900000,28840
GAZP,1,20200515,124900,186.1000000,186.1200000,185.9300000,185.9300000,55670
GAZP,1,20200515,125000,185.9300000,185.9400000,185.7500000,185.8300000,89760
GAZP,1,20200515,125100,185.7900000,185.9500000,185.7900000,185.8400000,16140
GAZP,1,20200515,125200,185.8200000,185.8200000,185.7000000,185.8000000,67560
GAZP,1,20200515,125300,185.8000000,185.9200000,185.8000000,185.8700000,108070
GAZP,1,20200515,125400,185.8800000,185.8800000,185.8600000,185.8800000,7750
GAZP,1,20200515,125500,185.8800000,185.8900000,185.6500000,185.6800000,68480
GAZP,1,20200515,125600,185.7000000,185.7000000,185.4300000,185.4300000,379880
GAZP,1,20200515,125700,185.4700000,185.5000000,185.3500000,185.3700000,165890
GAZP,1,20200515,125800,185.3600000,185.4300000,185.3000000,185.3500000,131780
GAZP,1,20200515,125900,185.3100000,185.3500000,185.2100000,185.2500000,128770
GAZP,1,20200515,130000,185.2700000,185.6900000,185.2700000,185.6200000,170450
GAZP,1,20200515,130100,185.6200000,185.6500000,185.3600000,185.4300000,46370
GAZP,1,20200515,130200,185.4100000,185.4300000,185.2100000,185.3100000,105110
GAZP,1,20200515,130300,185.3300000,185.4100000,185.3000000,185.3100000,48010
GAZP,1,20200515,130400,185.3600000,185.5500000,185.3500000,185.5500000,55580
GAZP,1,20200515,130500,185.5500000,185.5800000,185.4400000,185.5700000,19690
GAZP,1,20200515,130600,185.5600000,185.6600000,185.5100000,185.6300000,47240
GAZP,1,20200515,130700,185.6300000,185.7300000,185.6000000,185.7000000,33480
GAZP,1,20200515,130800,185.7100000,185.7600000,185.6300000,185.6500000,70640
GAZP,1,20200515,130900,185.6500000,185.8300000,185.6200000,185.8300000,33380
GAZP,1,20200515,131000,185.8400000,185.9000000,185.8000000,185.9000000,33030
GAZP,1,20200515,131100,185.8700000,185.8700000,185.6800000,185.7100000,33060
GAZP,1,20200515,131200,185.7100000,185.8000000,185.6800000,185.7800000,20200
GAZP,1,20200515,131300,185.8000000,185.8500000,185.6900000,185.7500000,42440
GAZP,1,20200515,131400,185.7500000,185.8800000,185.7400000,185.8800000,22250
GAZP,1,20200515,131500,185.8900000,185.9000000,185.6500000,185.7100000,83280
GAZP,1,20200515,131600,185.7500000,185.8500000,185.7500000,185.8500000,13480
GAZP,1,20200515,131700,185.8500000,185.8500000,185.6600000,185.7800000,29990
GAZP,1,20200515,131800,185.7900000,185.8000000,185.7600000,185.8000000,2190
GAZP,1,20200515,131900,185.7900000,185.9000000,185.7900000,185.9000000,25840
GAZP,1,20200515,132000,185.9000000,185.9000000,185.8200000,185.8500000,24480
GAZP,1,20200515,132100,185.8600000,185.9000000,185.8400000,185.9000000,2970
GAZP,1,20200515,132200,185.9000000,185.9100000,185.8400000,185.8600000,24930
GAZP,1,20200515,132300,185.8400000,185.8400000,185.7500000,185.7600000,16730
GAZP,1,20200515,132400,185.7600000,185.8000000,185.7500000,185.7600000,15820
GAZP,1,20200515,132500,185.7800000,185.8300000,185.7600000,185.8300000,17090
GAZP,1,20200515,132600,185.8300000,185.8800000,185.8200000,185.8600000,12020
GAZP,1,20200515,132700,185.8400000,185.8600000,185.6800000,185.6900000,56320
GAZP,1,20200515,132800,185.6900000,185.8100000,185.6100000,185.6100000,116240
GAZP,1,20200515,132900,185.6200000,185.6600000,185.5100000,185.5200000,63180
GAZP,1,20200515,133000,185.5100000,185.5200000,185.3600000,185.3600000,127940
GAZP,1,20200515,133100,185.3900000,185.4600000,185.1800000,185.2000000,287190
GAZP,1,20200515,133200,185.2600000,185.2600000,185.1100000,185.2300000,460410
GAZP,1,20200515,133300,185.2600000,185.4000000,185.2600000,185.4000000,21830
GAZP,1,20200515,133400,185.3900000,185.4000000,185.2900000,185.3100000,21230
GAZP,1,20200515,133500,185.3400000,185.3800000,185.2000000,185.2200000,40310
GAZP,1,20200515,133600,185.2900000,185.3600000,185.2200000,185.2700000,61430
GAZP,1,20200515,133700,185.3000000,185.3500000,185.1300000,185.2000000,52120
GAZP,1,20200515,133800,185.1700000,185.3000000,185.1700000,185.2600000,35940
GAZP,1,20200515,133900,185.2200000,185.3000000,185.2000000,185.2700000,28680
GAZP,1,20200515,134000,185.2200000,185.3400000,185.2200000,185.2700000,15230
GAZP,1,20200515,134100,185.2800000,185.3300000,185.1100000,185.1400000,158770
GAZP,1,20200515,134200,185.1900000,185.1900000,185.0500000,185.0500000,214680
GAZP,1,20200515,134300,185.0500000,185.1800000,185.0200000,185.1200000,80490
GAZP,1,20200515,134400,185.0900000,185.4100000,185.0900000,185.4100000,51840
GAZP,1,20200515,134500,185.3600000,185.5100000,185.3100000,185.5100000,123810
GAZP,1,20200515,134600,185.4700000,185.4700000,185.3300000,185.3900000,38580
GAZP,1,20200515,134700,185.3900000,185.5000000,185.3500000,185.5000000,8670
GAZP,1,20200515,134800,185.5000000,185.5900000,185.4400000,185.5200000,27290
GAZP,1,20200515,134900,185.5200000,185.5900000,185.3500000,185.3900000,44150
GAZP,1,20200515,135000,185.3700000,185.5100000,185.3700000,185.4400000,26260
GAZP,1,20200515,135100,185.4200000,185.4200000,185.2100000,185.3200000,37080
GAZP,1,20200515,135200,185.3600000,185.3800000,185.2800000,185.3500000,14060
GAZP,1,20200515,135300,185.3900000,185.3900000,185.2900000,185.3000000,30520
GAZP,1,20200515,135400,185.2900000,185.2900000,185.0900000,185.2100000,68110
GAZP,1,20200515,135500,185.1500000,185.2900000,185.1000000,185.1900000,11080
GAZP,1,20200515,135600,185.1800000,185.1800000,185.0000000,185.0300000,124150
GAZP,1,20200515,135700,185.0400000,185.0800000,184.7500000,184.8300000,348450
GAZP,1,20200515,135800,184.8300000,185.0000000,184.8300000,185.0000000,36790
GAZP,1,20200515,135900,185.0400000,185.1000000,185.0000000,185.0700000,21470
GAZP,1,20200515,140000,185.1000000,185.1800000,185.0000000,185.0000000,63440
GAZP,1,20200515,140100,185.0600000,185.1000000,184.9600000,184.9600000,112010
GAZP,1,20200515,140200,184.9800000,185.0700000,184.9700000,185.0100000,17500
GAZP,1,20200515,140300,185.0600000,185.2000000,185.0300000,185.0600000,34350
GAZP,1,20200515,140400,185.0600000,185.0600000,184.9200000,184.9500000,52390
GAZP,1,20200515,140500,185.0000000,185.0000000,184.9000000,184.9000000,24380
GAZP,1,20200515,140600,184.9500000,185.0000000,184.8100000,184.8400000,72080
GAZP,1,20200515,140700,184.8100000,184.9600000,184.7900000,184.9400000,64510
GAZP,1,20200515,140800,184.9500000,184.9500000,184.8000000,184.8900000,19960
GAZP,1,20200515,140900,184.8600000,184.9200000,184.8200000,184.8200000,31410
GAZP,1,20200515,141000,184.8200000,184.9100000,184.8000000,184.9000000,27470
GAZP,1,20200515,141100,184.9200000,185.0500000,184.8700000,185.0400000,45430
GAZP,1,20200515,141200,185.0500000,185.0800000,185.0200000,185.0200000,5900
GAZP,1,20200515,141300,185.0300000,185.1000000,185.0200000,185.1000000,59960
GAZP,1,20200515,141400,185.1000000,185.1800000,185.0600000,185.1400000,19280
GAZP,1,20200515,141500,185.0900000,185.1700000,185.0200000,185.0800000,15410
GAZP,1,20200515,141600,185.0700000,185.2200000,185.0700000,185.2200000,21910
GAZP,1,20200515,141700,185.2200000,185.3500000,185.2200000,185.3400000,25530
GAZP,1,20200515,141800,185.3400000,185.3500000,185.1000000,185.1700000,95630
GAZP,1,20200515,141900,185.1700000,185.1800000,185.0000000,185.0000000,42910
GAZP,1,20200515,142000,185.0400000,185.0900000,184.9700000,185.0000000,39040
GAZP,1,20200515,142100,185.0000000,185.0000000,184.7900000,184.8000000,238270
GAZP,1,20200515,142200,184.8100000,184.8500000,184.6500000,184.7400000,89280
GAZP,1,20200515,142300,184.7400000,184.7700000,184.6700000,184.7000000,73510
GAZP,1,20200515,142400,184.7000000,184.8200000,184.6900000,184.8200000,21840
GAZP,1,20200515,142500,184.7900000,184.9000000,184.7900000,184.9000000,11630
GAZP,1,20200515,142600,184.8500000,184.9100000,184.7900000,184.9000000,37400
GAZP,1,20200515,142700,184.8900000,185.0700000,184.8900000,184.9900000,24870
GAZP,1,20200515,142800,185.0100000,185.0500000,184.9300000,185.0000000,17080
GAZP,1,20200515,142900,184.9900000,185.0000000,184.8700000,184.8800000,23640
GAZP,1,20200515,143000,184.8800000,185.0000000,184.7800000,185.0000000,65180
GAZP,1,20200515,143100,184.9700000,185.0000000,184.9300000,184.9500000,24260
GAZP,1,20200515,143200,184.9600000,185.0000000,184.9200000,184.9500000,82770
GAZP,1,20200515,143300,184.9300000,184.9700000,184.7400000,184.8000000,107490
GAZP,1,20200515,143400,184.7800000,184.8800000,184.7300000,184.8500000,18310
GAZP,1,20200515,143500,184.8300000,184.8300000,184.6500000,184.6700000,59060
GAZP,1,20200515,143600,184.7000000,184.8000000,184.6500000,184.7000000,79530
GAZP,1,20200515,143700,184.7000000,184.7000000,184.5600000,184.5700000,134890
GAZP,1,20200515,143800,184.5800000,184.6500000,184.5500000,184.6200000,66290
GAZP,1,20200515,143900,184.6100000,184.6200000,184.5500000,184.6200000,15510
GAZP,1,20200515,144000,184.6100000,184.6800000,184.5500000,184.5700000,70080
GAZP,1,20200515,144100,184.5500000,184.6700000,184.3100000,184.5700000,439000
GAZP,1,20200515,144200,184.6000000,184.6700000,184.5400000,184.5800000,34590
GAZP,1,20200515,144300,184.6000000,184.6100000,184.4100000,184.5200000,29360
GAZP,1,20200515,144400,184.5400000,184.6700000,184.5400000,184.6600000,35420
GAZP,1,20200515,144500,184.6700000,184.7400000,184.6300000,184.7300000,55550
GAZP,1,20200515,144600,184.7300000,184.7500000,184.6600000,184.7100000,23130
GAZP,1,20200515,144700,184.7400000,184.7600000,184.7100000,184.7500000,79270
GAZP,1,20200515,144800,184.7200000,184.8200000,184.7000000,184.8100000,15290
GAZP,1,20200515,144900,184.8300000,184.9500000,184.7800000,184.9100000,91670
GAZP,1,20200515,145000,184.9100000,184.9500000,184.8400000,184.9100000,28700
GAZP,1,20200515,145100,184.9100000,184.9600000,184.8000000,184.9600000,77740
GAZP,1,20200515,145200,184.9600000,185.0300000,184.8900000,184.9700000,61270
GAZP,1,20200515,145300,184.9800000,184.9800000,184.8300000,184.9300000,45110
GAZP,1,20200515,145400,184.9400000,185.1200000,184.9300000,184.9400000,104380
GAZP,1,20200515,145500,184.9400000,185.0000000,184.9000000,184.9400000,73640
GAZP,1,20200515,145600,184.9600000,184.9800000,184.9000000,184.9000000,13630
GAZP,1,20200515,145700,184.9200000,185.0000000,184.8900000,184.9500000,102550
GAZP,1,20200515,145800,184.9400000,184.9500000,184.8000000,184.8600000,35060
GAZP,1,20200515,145900,184.8700000,184.9700000,184.8100000,184.9700000,7890
GAZP,1,20200515,150000,184.9300000,184.9300000,184.8600000,184.8700000,16300
GAZP,1,20200515,150100,184.8700000,184.9500000,184.8400000,184.9300000,13900
GAZP,1,20200515,150200,184.9200000,184.9200000,184.8600000,184.8800000,18090
GAZP,1,20200515,150300,184.8800000,184.9200000,184.8200000,184.8400000,41150
GAZP,1,20200515,150400,184.8300000,184.8700000,184.6700000,184.7300000,68940
GAZP,1,20200515,150500,184.7000000,184.7800000,184.6100000,184.7700000,21410
GAZP,1,20200515,150600,184.7700000,184.8300000,184.6300000,184.8000000,44970
GAZP,1,20200515,150700,184.8300000,184.9800000,184.8300000,184.9200000,74750
GAZP,1,20200515,150800,184.9500000,185.0800000,184.9500000,185.0800000,157490
GAZP,1,20200515,150900,185.0800000,185.2300000,185.0400000,185.1600000,34460
GAZP,1,20200515,151000,185.1600000,185.1900000,185.1000000,185.1000000,98580
GAZP,1,20200515,151100,185.1400000,185.2000000,185.1000000,185.2000000,18650
GAZP,1,20200515,151200,185.2100000,185.2400000,185.1700000,185.1800000,25290
GAZP,1,20200515,151300,185.2000000,185.2400000,185.1900000,185.2200000,65080
GAZP,1,20200515,151400,185.2200000,185.2400000,185.2000000,185.2100000,118740
GAZP,1,20200515,151500,185.2100000,185.2200000,185.1500000,185.2000000,17910
GAZP,1,20200515,151600,185.2000000,185.2000000,185.0000000,185.0200000,85300
GAZP,1,20200515,151700,185.0000000,185.1000000,184.9900000,185.1000000,30780
GAZP,1,20200515,151800,185.1000000,185.1300000,185.0500000,185.1300000,28700
GAZP,1,20200515,151900,185.1400000,185.2000000,185.1400000,185.1800000,77860
GAZP,1,20200515,152000,185.1500000,185.1700000,185.0700000,185.1100000,41740
GAZP,1,20200515,152100,185.0700000,185.1300000,185.0200000,185.0600000,18130
GAZP,1,20200515,152200,185.1000000,185.1000000,184.9000000,185.0000000,171710
GAZP,1,20200515,152300,184.9500000,184.9500000,184.8500000,184.8900000,13670
GAZP,1,20200515,152400,184.9200000,184.9900000,184.9200000,184.9900000,9280
GAZP,1,20200515,152500,184.9900000,185.0800000,184.9600000,185.0000000,149590
GAZP,1,20200515,152600,185.0100000,185.0100000,184.7700000,184.8200000,71640
GAZP,1,20200515,152700,184.8200000,184.8500000,184.6900000,184.8500000,135800
GAZP,1,20200515,152800,184.8100000,184.9000000,184.8000000,184.8200000,23630
GAZP,1,20200515,152900,184.7600000,184.8200000,184.7000000,184.7300000,43770
GAZP,1,20200515,153000,184.8000000,184.9000000,184.7300000,184.8700000,66430
GAZP,1,20200515,153100,184.8400000,184.8400000,184.5200000,184.6800000,128690
GAZP,1,20200515,153200,184.6300000,184.6500000,184.4600000,184.4800000,32810
GAZP,1,20200515,153300,184.4800000,184.6000000,184.4100000,184.6000000,24980
GAZP,1,20200515,153400,184.6000000,184.6800000,184.5500000,184.5500000,23620
GAZP,1,20200515,153500,184.5700000,184.5900000,184.4000000,184.4000000,78150
GAZP,1,20200515,153600,184.4300000,184.4300000,184.2000000,184.3800000,368370
GAZP,1,20200515,153700,184.3900000,184.5200000,184.3900000,184.4900000,25920
GAZP,1,20200515,153800,184.4700000,184.4900000,184.3300000,184.4800000,64290
